fase,modelo,config_id,macro_f1_cv_mean,macro_f1_cv_std,balanced_accuracy_cv_mean,recall_alta_cv_mean,seconds,params
A,MLP,18,0.34457416107255057,0.027025829487193516,0.34744783801450096,0.3405176613858032,5.429849099993589,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.0003, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 128, ""model__alpha"": 0.01, ""model__activation"": ""relu""}"
A,MLP,16,0.34376606444368213,0.01651240147064079,0.3468037694897465,0.3742708822749464,3.7169496999995317,"{""model__validation_fraction"": 0.12, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 128, ""model__alpha"": 0.03, ""model__activation"": ""relu""}"
A,MLP,13,0.34268369991688996,0.013471364002374869,0.3453472155568004,0.37301586236447376,5.491277799999807,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 15, ""model__learning_rate_init"": 0.0005, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 64, ""model__alpha"": 1e-05, ""model__activation"": ""tanh""}"
A,MLP,2,0.3398263830634584,0.020346435883309772,0.3420996736989374,0.3687649992064081,4.419767300001695,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.001, ""model__hidden_layer_sizes"": [128, 64, 32], ""model__batch_size"": 64, ""model__alpha"": 0.03, ""model__activation"": ""tanh""}"
A,MLP,10,0.3381369215104187,0.01314900026299053,0.3436101660304261,0.3771262511102204,1.9642791000078432,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.001, ""model__hidden_layer_sizes"": [96], ""model__batch_size"": 64, ""model__alpha"": 1e-05, ""model__activation"": ""tanh""}"
A,MLP,12,0.3352718995685856,0.024507943025439446,0.3378243195618834,0.36733526314131415,5.66754709999077,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.0005, ""model__hidden_layer_sizes"": [96], ""model__batch_size"": 32, ""model__alpha"": 0.01, ""model__activation"": ""tanh""}"
A,MLP,14,0.33478436325005545,0.023178965042782627,0.3366256194813158,0.37888317184433684,7.676439600007143,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.002, ""model__hidden_layer_sizes"": [128], ""model__batch_size"": 32, ""model__alpha"": 0.0003, ""model__activation"": ""tanh""}"
A,MLP,4,0.333067507835692,0.02050262466234001,0.3345635487868882,0.3487895430376803,5.9813680999941425,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 15, ""model__learning_rate_init"": 0.001, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 32, ""model__alpha"": 0.01, ""model__activation"": ""tanh""}"
A,MLP,11,0.32768543395719313,0.025903012334379256,0.3304303031198607,0.3312127832279108,2.0606423999997787,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 15, ""model__learning_rate_init"": 0.003, ""model__hidden_layer_sizes"": [96], ""model__batch_size"": 128, ""model__alpha"": 1e-05, ""model__activation"": ""tanh""}"
A,MLP,8,0.32708136151050515,0.02532551675777454,0.3302894007252748,0.371227493060864,7.699964100000216,"{""model__validation_fraction"": 0.12, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.003, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 64, ""model__alpha"": 0.03, ""model__activation"": ""tanh""}"
A,MLP,1,0.3268496720266553,0.012485672113254697,0.32940698102814975,0.37455479344167536,10.38242110000283,"{""model__validation_fraction"": 0.12, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.003, ""model__hidden_layer_sizes"": [256, 128, 64], ""model__batch_size"": 128, ""model__alpha"": 0.001, ""model__activation"": ""tanh""}"
A,MLP,19,0.324438319422879,0.02013218982985452,0.3264052958985968,0.36046267648209396,11.26617649999389,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.0003, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 32, ""model__alpha"": 0.01, ""model__activation"": ""tanh""}"
A,MLP,3,0.324408473471716,0.017215463771003116,0.3263538290888109,0.2860607312458746,12.933648300007917,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.002, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 64, ""model__alpha"": 0.03, ""model__activation"": ""tanh""}"
A,MLP,17,0.32407580355038484,0.017008917936106965,0.33009577842671206,0.3097413048304897,2.8652829000056954,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 15, ""model__learning_rate_init"": 0.002, ""model__hidden_layer_sizes"": [96], ""model__batch_size"": 64, ""model__alpha"": 0.0001, ""model__activation"": ""relu""}"
A,MLP,9,0.3224635731716747,0.033942787828365996,0.3277562687865949,0.3077488929374231,11.968035199999576,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.0003, ""model__hidden_layer_sizes"": [256, 128, 64], ""model__batch_size"": 64, ""model__alpha"": 0.001, ""model__activation"": ""tanh""}"
A,MLP,20,0.30624693361468946,0.018829361677875103,0.30851147772485704,0.35422325849058744,9.476055000006454,"{""model__validation_fraction"": 0.12, ""model__n_iter_no_change"": 15, ""model__learning_rate_init"": 0.001, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 64, ""model__alpha"": 0.1, ""model__activation"": ""tanh""}"
